Postal code,date,n_daily_data_points,dayOfWeek,day_type,BlueCars_taken_sum,BlueCars_returned_sum,Utilib_taken_sum,Utilib_returned_sum,Utilib_14_taken_sum,Utilib_14_returned_sum,Slots_freed_sum,Slots_taken_sum
92300,3/30/2018,1434,4,weekday,147,143,5,6,18,15,0,0
92300,3/31/2018,1440,5,weekend,167,173,5,4,36,37,0,0
92300,4/1/2018,1440,6,weekend,160,161,2,3,11,9,0,0
92300,4/2/2018,1439,0,weekday,186,198,9,8,26,29,0,0
92300,4/3/2018,1440,1,weekday,204,206,4,5,21,19,0,0
92300,4/4/2018,1440,2,weekday,160,151,5,4,19,20,0,0
92300,4/5/2018,1440,3,weekday,165,163,3,3,6,4,0,0
92300,4/6/2018,1364,4,weekday,164,144,3,3,9,11,0,0
92300,4/7/2018,1318,5,weekend,176,173,1,3,40,36,0,0
92300,4/8/2018,1440,6,weekend,175,176,5,2,5,8,0,0
92300,4/9/2018,1440,0,weekday,179,178,1,1,19,16,0,0
92300,4/10/2018,1440,1,weekday,155,161,2,2,6,7,0,0
92300,4/11/2018,1439,2,weekday,163,160,1,1,27,27,0,0
92300,4/12/2018,1440,3,weekday,149,137,3,4,7,8,0,0
92300,4/13/2018,1439,4,weekday,177,179,5,4,9,8,0,0
92300,4/14/2018,1440,5,weekend,206,196,1,1,24,26,0,0
92300,4/15/2018,1439,6,weekend,159,183,1,1,22,22,0,0
92300,4/16/2018,1440,0,weekday,134,130,3,3,17,17,0,0
92300,4/17/2018,1440,1,weekday,167,174,3,3,41,42,0,0
92300,4/18/2018,1377,2,weekday,163,157,1,2,41,37,0,0
92300,4/19/2018,1203,3,weekday,142,150,8,7,16,11,0,0
92300,4/20/2018,1417,4,weekday,172,154,0,0,4,7,0,0
92300,4/21/2018,1440,5,weekend,152,153,6,8,28,27,0,0
92300,4/22/2018,1440,6,weekend,160,175,4,3,22,21,0,0
92300,4/23/2018,1417,0,weekday,151,153,5,4,6,7,0,0
92300,4/24/2018,1439,1,weekday,148,154,5,5,11,13,0,0
92300,4/25/2018,1440,2,weekday,173,164,3,3,12,10,0,0
92300,4/26/2018,1440,3,weekday,163,170,2,2,6,5,0,0
92300,4/27/2018,1440,4,weekday,204,194,2,2,5,8,0,0
92300,4/28/2018,1440,5,weekend,193,190,3,3,19,16,0,0
92300,4/29/2018,1440,6,weekend,117,123,7,8,8,10,0,0
92300,4/30/2018,1440,0,weekday,168,169,5,8,17,16,0,0
92300,5/1/2018,1440,1,weekday,158,154,6,3,3,2,0,0
92300,5/2/2018,1440,2,weekday,155,154,3,3,9,10,0,0
92300,5/3/2018,1439,3,weekday,190,191,3,4,22,22,0,0
92300,5/4/2018,1435,4,weekday,219,203,8,7,20,19,0,0
92300,5/5/2018,1440,5,weekend,182,188,6,5,17,17,0,0
92300,5/6/2018,1439,6,weekend,222,215,4,4,15,18,0,0
92300,5/7/2018,1437,0,weekday,137,141,2,3,12,10,0,0
92300,5/8/2018,1425,1,weekday,176,178,5,4,10,10,0,0
92300,5/20/2018,1440,6,weekend,116,127,5,6,5,4,0,0
92300,5/21/2018,1440,0,weekday,171,167,4,3,4,7,0,0
92300,5/22/2018,1438,1,weekday,163,173,5,8,13,11,0,0
92300,5/23/2018,1174,2,weekday,156,137,4,1,17,15,0,0
92300,5/24/2018,1436,3,weekday,164,167,2,2,22,26,0,0
92300,5/25/2018,1440,4,weekday,161,159,3,3,30,32,0,0
92300,5/26/2018,1440,5,weekend,216,206,13,13,46,40,0,0
92300,5/27/2018,1440,6,weekend,201,202,2,4,12,13,0,0
92300,5/28/2018,1440,0,weekday,134,145,4,3,5,6,0,0
92300,5/29/2018,1439,1,weekday,177,171,7,8,11,11,0,0
92300,5/30/2018,1440,2,weekday,191,194,7,5,17,17,0,0
92300,5/31/2018,1411,3,weekday,194,183,1,1,15,15,0,0
92300,6/1/2018,1440,4,weekday,176,174,9,11,13,13,0,0
92300,6/2/2018,1440,5,weekend,224,228,8,7,14,13,0,0
92300,6/3/2018,1440,6,weekend,170,176,3,3,12,13,0,0
92300,6/4/2018,1440,0,weekday,181,183,2,1,6,4,0,0
92300,6/5/2018,1439,1,weekday,190,191,2,2,4,6,0,0
92300,6/6/2018,1440,2,weekday,204,195,4,5,6,7,0,0
92300,6/7/2018,1439,3,weekday,196,187,9,8,26,25,0,0
92300,6/8/2018,1438,4,weekday,179,175,3,3,21,23,0,0
92300,6/9/2018,1440,5,weekend,227,229,4,4,50,47,0,0
92300,6/10/2018,1440,6,weekend,193,201,1,1,35,35,0,0
92300,6/11/2018,1440,0,weekday,166,168,14,15,18,19,0,0
92300,6/12/2018,1439,1,weekday,145,142,5,7,14,12,0,0
92300,6/13/2018,1440,2,weekday,226,219,6,3,35,37,0,0
92300,6/14/2018,1439,3,weekday,191,195,5,5,32,30,0,0
92300,6/15/2018,1440,4,weekday,177,181,10,11,40,42,0,0
92300,6/16/2018,1440,5,weekend,206,212,3,2,12,10,0,0
92300,6/17/2018,1440,6,weekend,169,175,3,4,17,20,0,0
92300,6/18/2018,1440,0,weekday,163,155,5,5,12,9,0,0
92300,6/19/2018,1370,1,weekday,14,21,0,0,0,1,0,0
92310,1/1/2018,1440,0,weekday,32,31,0,0,4,3,0,0
92310,1/2/2018,1438,1,weekday,24,38,0,1,1,1,0,0
92310,1/3/2018,1439,2,weekday,62,53,1,1,0,0,0,0
92310,1/4/2018,1320,3,weekday,37,31,3,3,2,2,0,0
92310,1/5/2018,1440,4,weekday,43,45,0,0,6,7,0,0
92310,1/6/2018,1437,5,weekend,64,64,0,0,6,6,0,0
92310,1/7/2018,1440,6,weekend,48,45,0,0,4,5,0,0
92310,1/8/2018,1438,0,weekday,38,48,0,0,4,2,0,0
92310,1/9/2018,1439,1,weekday,40,45,0,0,1,1,0,0
92310,1/10/2018,1440,2,weekday,56,52,0,0,0,0,0,0
92310,1/11/2018,1440,3,weekday,53,54,1,1,0,0,0,0
92310,1/12/2018,1439,4,weekday,67,68,0,0,0,0,0,0
92310,1/13/2018,1440,5,weekend,83,84,2,2,1,1,0,0
92310,1/14/2018,1440,6,weekend,88,83,1,1,2,2,0,0
92310,1/15/2018,1440,0,weekday,53,47,0,0,2,2,0,0
92310,1/16/2018,1440,1,weekday,51,62,2,3,3,5,0,0
92310,1/17/2018,1440,2,weekday,49,47,2,2,4,3,0,0
92310,1/18/2018,1439,3,weekday,46,52,1,1,5,4,0,0
92310,1/19/2018,1440,4,weekday,33,32,4,5,3,4,0,0
92310,1/20/2018,1439,5,weekend,85,76,5,5,2,1,0,0
92310,1/21/2018,1440,6,weekend,50,60,3,1,3,3,0,0
92310,1/22/2018,1440,0,weekday,50,47,1,3,1,1,0,0
92310,1/23/2018,1439,1,weekday,52,53,5,3,0,0,0,0
92310,1/24/2018,1434,2,weekday,51,54,1,2,0,1,0,0
92310,1/25/2018,1398,3,weekday,54,52,4,5,5,5,0,0
92310,1/26/2018,1437,4,weekday,60,58,9,8,2,1,0,0
92310,1/27/2018,1440,5,weekend,74,67,4,3,3,3,0,0
92310,1/28/2018,1440,6,weekend,65,69,2,2,3,4,0,0
92310,1/29/2018,1440,0,weekday,46,51,0,0,4,4,0,0
92310,1/30/2018,1440,1,weekday,39,44,1,1,1,1,0,0
92310,1/31/2018,1440,2,weekday,45,46,1,1,1,1,0,0
92310,2/1/2018,1440,3,weekday,41,35,1,1,1,1,0,0
92310,2/2/2018,1440,4,weekday,61,59,2,2,5,5,0,0
92310,2/3/2018,1438,5,weekend,67,60,7,7,6,7,0,0
92310,2/4/2018,1440,6,weekend,66,71,6,6,6,4,0,0
92310,2/5/2018,1440,0,weekday,43,46,0,0,2,3,0,0
92310,2/6/2018,1439,1,weekday,50,55,0,0,3,2,0,0
92310,2/7/2018,1439,2,weekday,37,32,0,0,3,3,0,0
92310,2/8/2018,1438,3,weekday,40,35,0,0,3,4,0,0
92310,2/9/2018,1439,4,weekday,50,48,0,0,2,1,0,0
92310,2/10/2018,1440,5,weekend,69,79,2,2,3,3,0,0
92310,2/11/2018,1440,6,weekend,68,59,0,0,2,3,0,0
92310,2/12/2018,1440,0,weekday,46,46,0,2,4,5,0,0
92310,2/13/2018,1440,1,weekday,33,49,2,0,3,1,0,0
92310,2/14/2018,1440,2,weekday,50,40,0,2,1,3,0,0
92310,2/15/2018,1437,3,weekday,50,52,1,1,6,6,0,0
92310,2/16/2018,1439,4,weekday,51,54,2,0,7,7,0,0
92310,2/17/2018,1440,5,weekend,81,72,1,2,10,10,0,0
92310,2/18/2018,1438,6,weekend,85,85,2,1,7,5,0,0
92310,2/19/2018,1420,0,weekday,35,43,0,0,8,8,0,0
92310,2/20/2018,1425,1,weekday,45,43,2,2,1,2,0,0
92310,2/21/2018,1440,2,weekday,44,52,1,1,4,4,0,0
92310,2/22/2018,1440,3,weekday,50,41,0,0,2,4,0,0
92310,2/23/2018,1440,4,weekday,47,53,0,0,6,6,0,0
92310,2/24/2018,1396,5,weekend,4,5,0,0,0,1,0,0
92310,2/28/2018,1429,2,weekday,49,44,0,0,7,3,0,0
92310,3/1/2018,1389,3,weekday,57,44,1,1,2,4,0,0
92310,3/2/2018,1440,4,weekday,40,53,2,2,2,1,0,0
92310,3/3/2018,1440,5,weekend,69,61,3,3,11,11,0,0
92310,3/4/2018,1440,6,weekend,63,66,4,5,4,3,0,0
92310,3/5/2018,1440,0,weekday,50,44,3,2,3,3,0,0
92310,3/6/2018,1439,1,weekday,36,47,0,1,0,2,0,0
92310,3/7/2018,1440,2,weekday,52,55,3,3,6,4,0,0
92310,3/8/2018,1439,3,weekday,57,50,3,3,3,5,0,0
92310,3/9/2018,1440,4,weekday,53,59,3,3,3,3,0,0
92310,3/10/2018,1440,5,weekend,74,69,1,0,3,3,0,0
92310,3/11/2018,1440,6,weekend,71,66,0,0,5,4,0,0
92310,3/12/2018,1440,0,weekday,41,39,0,0,4,4,0,0
92310,3/13/2018,1440,1,weekday,52,57,1,1,4,4,0,0
92310,3/14/2018,1440,2,weekday,47,59,4,5,2,1,0,0
92310,3/15/2018,1440,3,weekday,39,38,2,1,0,1,0,0
92310,3/16/2018,1440,4,weekday,48,43,1,1,2,5,0,0
92310,3/17/2018,1440,5,weekend,76,64,1,1,7,4,0,0
92310,3/18/2018,1440,6,weekend,59,57,1,1,4,4,0,0
92310,3/19/2018,1440,0,weekday,46,50,0,2,1,1,0,0
92310,3/20/2018,1440,1,weekday,47,58,4,3,3,3,0,0
92310,3/21/2018,1440,2,weekday,38,46,1,1,4,3,0,0
92310,3/22/2018,1440,3,weekday,45,32,2,1,2,3,0,0
92310,3/23/2018,1440,4,weekday,51,52,1,3,3,2,0,0
92310,3/24/2018,1440,5,weekend,80,81,4,2,5,7,0,0
92310,3/25/2018,1380,6,weekend,75,74,5,5,3,1,0,0
92310,3/26/2018,1439,0,weekday,48,41,4,4,0,1,0,0
92310,3/27/2018,1440,1,weekday,40,46,0,1,3,4,0,0
92310,3/28/2018,1440,2,weekday,39,46,2,1,4,3,0,0
92310,3/29/2018,1440,3,weekday,42,45,3,3,1,2,0,0
92310,3/30/2018,1434,4,weekday,42,35,1,1,3,3,0,0
92310,3/31/2018,1440,5,weekend,51,52,3,6,3,5,0,0
92310,4/1/2018,1440,6,weekend,49,47,2,1,5,4,0,0
92310,4/2/2018,1439,0,weekday,55,41,8,7,6,4,0,0
92310,4/3/2018,1440,1,weekday,50,55,3,4,3,3,0,0
92310,4/4/2018,1440,2,weekday,60,63,6,4,4,4,0,0
92310,4/5/2018,1440,3,weekday,41,47,1,1,5,6,0,0
92310,4/6/2018,1364,4,weekday,68,58,2,3,7,7,0,0
92310,4/7/2018,1318,5,weekend,74,72,2,1,9,7,0,0
92310,4/8/2018,1440,6,weekend,80,80,3,3,11,12,0,0
92310,4/9/2018,1440,0,weekday,56,52,1,1,4,5,0,0
92310,4/10/2018,1440,1,weekday,38,49,2,2,3,3,0,0
92310,4/11/2018,1439,2,weekday,46,43,0,1,4,3,0,0
92310,4/12/2018,1440,3,weekday,43,36,1,1,3,2,0,0
92310,4/13/2018,1439,4,weekday,52,66,2,1,4,4,0,0
92310,4/14/2018,1440,5,weekend,81,65,3,3,7,6,0,0
92310,4/15/2018,1439,6,weekend,85,79,0,0,3,4,0,0
92310,4/16/2018,1440,0,weekday,39,42,0,1,0,0,0,0
92310,4/17/2018,1440,1,weekday,41,41,3,4,6,5,0,0
92310,4/18/2018,1377,2,weekday,37,45,2,1,3,5,0,0
92310,4/19/2018,1203,3,weekday,37,43,2,2,3,1,0,0
92310,4/20/2018,1417,4,weekday,62,55,0,0,0,0,0,0
92310,4/21/2018,1440,5,weekend,72,72,4,4,4,4,0,0
92310,4/22/2018,1440,6,weekend,76,81,1,1,3,3,0,0
92310,4/23/2018,1417,0,weekday,49,48,1,1,2,2,0,0
92310,4/24/2018,1439,1,weekday,44,51,0,1,2,5,0,0
92310,4/25/2018,1440,2,weekday,57,48,5,5,7,4,0,0
92310,4/26/2018,1440,3,weekday,50,53,3,3,2,5,0,0
92310,4/27/2018,1440,4,weekday,39,41,4,7,10,8,0,0
92310,4/28/2018,1440,5,weekend,60,52,5,2,2,4,0,0
92310,4/29/2018,1440,6,weekend,55,58,1,0,12,12,0,0
92310,4/30/2018,1440,0,weekday,46,44,1,1,5,2,0,0
92310,5/1/2018,1440,1,weekday,59,67,0,0,2,2,0,0
92310,5/2/2018,1440,2,weekday,51,45,2,3,2,4,0,0
92310,5/3/2018,1439,3,weekday,65,74,2,1,4,3,0,0
92310,5/4/2018,1435,4,weekday,55,55,0,1,1,2,0,0
92310,5/5/2018,1440,5,weekend,50,51,1,1,7,5,0,0
92310,5/6/2018,1439,6,weekend,65,55,2,1,3,4,0,0
92310,5/7/2018,1437,0,weekday,58,51,0,0,5,6,0,0
92310,5/8/2018,1425,1,weekday,58,63,0,0,4,5,0,0
92310,5/20/2018,1440,6,weekend,49,45,0,1,6,3,0,0
92310,5/21/2018,1440,0,weekday,65,68,1,1,1,1,0,0
92310,5/22/2018,1438,1,weekday,58,53,1,0,3,3,0,0
92310,5/23/2018,1174,2,weekday,38,47,2,0,1,1,0,0
92310,5/24/2018,1436,3,weekday,54,63,0,0,2,4,0,0
92310,5/25/2018,1440,4,weekday,63,53,0,1,6,8,0,0
92310,5/26/2018,1440,5,weekend,72,77,2,2,12,8,0,0
92310,5/27/2018,1440,6,weekend,87,70,2,1,6,9,0,0
92310,5/28/2018,1440,0,weekday,32,47,0,0,6,5,0,0
92310,5/29/2018,1439,1,weekday,52,58,0,0,4,3,0,0
92310,5/30/2018,1440,2,weekday,52,57,1,1,2,2,0,0
92310,5/31/2018,1411,3,weekday,48,48,0,0,4,5,0,0
92310,6/1/2018,1440,4,weekday,61,48,1,2,5,6,0,0
92310,6/2/2018,1440,5,weekend,94,87,8,7,4,3,0,0
92310,6/3/2018,1440,6,weekend,82,85,4,4,5,4,0,0
92310,6/4/2018,1440,0,weekday,41,53,2,2,2,1,0,0
92310,6/5/2018,1439,1,weekday,50,50,4,5,2,4,0,0
92310,6/6/2018,1440,2,weekday,63,59,5,4,5,4,0,0
92310,6/7/2018,1439,3,weekday,65,65,0,2,5,4,0,0
92310,6/8/2018,1438,4,weekday,45,54,2,1,4,5,0,0
92310,6/9/2018,1440,5,weekend,79,71,3,2,6,6,0,0
92310,6/10/2018,1440,6,weekend,71,65,1,2,5,6,0,0
92310,6/11/2018,1440,0,weekday,45,44,2,1,4,5,0,0
92310,6/12/2018,1439,1,weekday,53,56,0,1,8,7,0,0
92310,6/13/2018,1440,2,weekday,71,82,5,4,3,2,0,0
92310,6/14/2018,1439,3,weekday,55,56,1,1,6,6,0,0
92310,6/15/2018,1440,4,weekday,56,58,2,2,4,5,0,0
92310,6/16/2018,1440,5,weekend,83,67,2,2,6,4,0,0
92310,6/17/2018,1440,6,weekend,90,98,1,1,1,1,0,0
92310,6/18/2018,1440,0,weekday,54,47,1,1,2,4,0,0
92310,6/19/2018,1370,1,weekday,3,4,0,1,1,1,0,0
92320,1/1/2018,1440,0,weekday,64,70,3,2,8,7,0,0
92320,1/2/2018,1438,1,weekday,51,53,0,1,2,3,0,0
92320,1/3/2018,1439,2,weekday,51,55,1,0,5,4,0,0
92320,1/4/2018,1320,3,weekday,44,48,0,0,1,2,0,0
92320,1/5/2018,1440,4,weekday,78,64,1,2,9,11,0,0
92320,1/6/2018,1437,5,weekend,83,82,2,1,6,4,0,0
92320,1/7/2018,1440,6,weekend,79,85,1,2,6,6,0,0
92320,1/8/2018,1438,0,weekday,49,45,4,3,1,2,0,0
92320,1/9/2018,1439,1,weekday,49,49,0,0,5,4,0,0
92320,1/10/2018,1440,2,weekday,47,51,0,0,3,3,0,0
92320,1/11/2018,1440,3,weekday,49,47,2,2,5,4,0,0
92320,1/12/2018,1439,4,weekday,69,61,1,2,3,6,0,0
92320,1/13/2018,1440,5,weekend,82,93,3,2,10,8,0,0
92320,1/14/2018,1440,6,weekend,80,78,1,2,2,2,0,0
92320,1/15/2018,1440,0,weekday,54,48,2,1,2,1,0,0
92320,1/16/2018,1440,1,weekday,55,49,1,1,2,4,0,0
92320,1/17/2018,1440,2,weekday,64,72,2,2,5,5,0,0
92320,1/18/2018,1439,3,weekday,52,51,0,0,6,5,0,0
92320,1/19/2018,1440,4,weekday,69,71,2,2,8,10,0,0
92320,1/20/2018,1439,5,weekend,74,82,2,3,6,4,0,0
92320,1/21/2018,1440,6,weekend,88,87,1,0,8,8,0,0
92320,1/22/2018,1440,0,weekday,62,46,0,0,5,5,0,0
92320,1/23/2018,1439,1,weekday,52,55,1,1,5,4,0,0
92320,1/24/2018,1434,2,weekday,60,60,0,2,2,3,0,0
92320,1/25/2018,1398,3,weekday,46,55,8,7,5,7,0,0
92320,1/26/2018,1437,4,weekday,68,66,4,4,11,8,0,0
92320,1/27/2018,1440,5,weekend,88,95,3,3,3,3,0,0
92320,1/28/2018,1440,6,weekend,73,74,5,5,6,8,0,0
92320,1/29/2018,1440,0,weekday,51,40,3,3,4,2,0,0
92320,1/30/2018,1440,1,weekday,49,56,1,0,1,2,0,0
92320,1/31/2018,1440,2,weekday,68,65,0,0,4,4,0,0
92320,2/1/2018,1440,3,weekday,54,48,0,1,2,3,0,0
92320,2/2/2018,1440,4,weekday,69,68,3,2,5,6,0,0
92320,2/3/2018,1438,5,weekend,97,103,1,1,8,6,0,0
92320,2/4/2018,1440,6,weekend,71,87,0,1,4,4,0,0
92320,2/5/2018,1440,0,weekday,58,47,3,2,2,3,0,0
92320,2/6/2018,1439,1,weekday,68,60,3,5,5,3,0,0
92320,2/7/2018,1439,2,weekday,43,56,3,3,3,3,0,0
92320,2/8/2018,1438,3,weekday,58,57,3,1,2,3,0,0
92320,2/9/2018,1439,4,weekday,83,84,0,0,4,4,0,0
92320,2/10/2018,1440,5,weekend,76,72,1,1,7,7,0,0
92320,2/11/2018,1440,6,weekend,77,71,2,2,8,7,0,0
92320,2/12/2018,1440,0,weekday,62,67,1,1,1,2,0,0
92320,2/13/2018,1440,1,weekday,61,59,0,0,1,0,0,0
92320,2/14/2018,1440,2,weekday,69,66,1,1,1,1,0,0
92320,2/15/2018,1437,3,weekday,65,61,2,2,5,6,0,0
92320,2/16/2018,1439,4,weekday,59,63,2,2,4,4,0,0
92320,2/17/2018,1440,5,weekend,88,81,3,3,4,3,0,0
92320,2/18/2018,1438,6,weekend,82,91,1,3,10,11,0,0
92320,2/19/2018,1420,0,weekday,60,57,2,0,3,3,0,0
92320,2/20/2018,1425,1,weekday,44,44,0,0,2,3,0,0
92320,2/21/2018,1440,2,weekday,48,55,1,5,4,2,0,0
92320,2/22/2018,1440,3,weekday,55,58,4,3,3,3,0,0
92320,2/23/2018,1440,4,weekday,65,62,5,2,0,2,0,0
92320,2/24/2018,1396,5,weekend,4,7,0,0,0,1,0,0
92320,2/28/2018,1429,2,weekday,59,46,2,2,5,4,0,0
92320,3/1/2018,1389,3,weekday,64,68,0,0,3,3,0,0
92320,3/2/2018,1440,4,weekday,71,64,3,4,6,4,0,0
92320,3/3/2018,1440,5,weekend,69,64,1,1,5,7,0,0
92320,3/4/2018,1440,6,weekend,73,86,3,2,5,4,0,0
92320,3/5/2018,1440,0,weekday,57,57,3,5,3,3,0,0
92320,3/6/2018,1439,1,weekday,58,55,4,3,4,4,0,0
92320,3/7/2018,1440,2,weekday,68,69,3,2,3,2,0,0
92320,3/8/2018,1439,3,weekday,66,69,1,3,2,3,0,0
92320,3/9/2018,1440,4,weekday,77,70,3,2,3,2,0,0
92320,3/10/2018,1440,5,weekend,90,87,4,4,5,6,0,0
92320,3/11/2018,1440,6,weekend,86,90,6,5,14,15,0,0
92320,3/12/2018,1440,0,weekday,47,46,0,0,5,3,0,0
92320,3/13/2018,1440,1,weekday,45,36,1,2,2,4,0,0
92320,3/14/2018,1440,2,weekday,43,45,2,1,5,5,0,0
92320,3/15/2018,1440,3,weekday,36,42,1,3,4,3,0,0
92320,3/16/2018,1440,4,weekday,68,70,5,3,4,3,0,0
92320,3/17/2018,1440,5,weekend,83,80,4,5,3,3,0,0
92320,3/18/2018,1440,6,weekend,75,83,1,0,6,9,0,0
92320,3/19/2018,1440,0,weekday,42,50,0,1,3,4,0,0
92320,3/20/2018,1440,1,weekday,56,54,2,1,5,4,0,0
92320,3/21/2018,1440,2,weekday,65,66,3,3,4,1,0,0
92320,3/22/2018,1440,3,weekday,67,56,0,0,1,2,0,0
92320,3/23/2018,1440,4,weekday,64,75,2,4,2,1,0,0
92320,3/24/2018,1440,5,weekend,67,60,3,1,4,6,0,0
92320,3/25/2018,1380,6,weekend,71,77,1,1,8,6,0,0
92320,3/26/2018,1439,0,weekday,59,47,1,3,4,4,0,0
92320,3/27/2018,1440,1,weekday,51,52,4,4,1,3,0,0
92320,3/28/2018,1440,2,weekday,52,56,3,2,10,8,0,0
92320,3/29/2018,1440,3,weekday,64,59,4,4,3,5,0,0
92320,3/30/2018,1434,4,weekday,52,42,1,0,5,4,0,0
92320,3/31/2018,1440,5,weekend,54,60,0,0,8,8,0,0
92320,4/1/2018,1440,6,weekend,59,61,2,2,4,5,0,0
92320,4/2/2018,1439,0,weekday,55,57,0,1,5,3,0,0
92320,4/3/2018,1440,1,weekday,52,52,1,0,5,5,0,0
92320,4/4/2018,1440,2,weekday,50,54,0,1,1,2,0,0
92320,4/5/2018,1440,3,weekday,48,47,2,1,3,4,0,0
92320,4/6/2018,1364,4,weekday,65,62,4,4,3,2,0,0
92320,4/7/2018,1318,5,weekend,79,69,1,2,4,4,0,0
92320,4/8/2018,1440,6,weekend,80,86,3,2,5,5,0,0
92320,4/9/2018,1440,0,weekday,61,59,0,0,6,5,0,0
